title,discountedPrice,price,filename,subType,type
Luvit Loca Choco Caramel Chocolate 24 g,9.3,10,https://www.jiomart.com/images/product/150x150/590067366/luvit-loca-choco-caramel-chocolate-20-g-0-20210118.jpg,Chocolates and candies,Snacks and branded foods
Orbit Mixed Fruit Sugar-Free Chewing Gum 22 g,46.5,50,https://www.jiomart.com/images/product/150x150/590033954/orbit-mixed-fruit-sugar-free-chewing-gum-22-g-0-20210118.jpg,Chocolates and candies,Snacks and branded foods
Luvit Roasted Almonds Chocolate 45 g,51.15,55,https://www.jiomart.com/images/product/150x150/590033936/luvit-roasted-almonds-chocolate-45-g-0-20200828.jpg,Chocolates and candies,Snacks and branded foods
Swad Kacha Aaam Lemon Candy 100 Pcs,93,100,https://www.jiomart.com/images/product/150x150/590110120/swad-kacha-aaam-lemon-candy-100-pcs-0-20210409.jpg,Chocolates and candies,Snacks and branded foods
4Fruitz Assorted Jelly with Nata De Coco 130 g (3 Cups),80.1,89,https://www.jiomart.com/images/product/150x150/590116033/4fruitz-assorted-jelly-with-nata-de-coco-130-g-3-cups-0-20210324.jpg,Chocolates and candies,Snacks and branded foods
RiteBite Max Protein Choco Berry Workout Nutrition Bar Sugar Free 50 g (Pack of 6),324,360,https://www.jiomart.com/images/product/150x150/590320918/ritebite-max-protein-choco-berry-workout-nutrition-bar-sugar-free-50-g-pack-of-6-0-20210719.jpg,Ready to cook and eat,Snacks and branded foods
RiteBite Max Protein Professional Choco Almond Meal Replacement Bar (No Added Sugar) 100 g,153,170,https://www.jiomart.com/images/product/150x150/590322045/ritebite-max-protein-professional-choco-almond-meal-replacement-bar-no-added-sugar-100-g-0-20210720.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Classic Thick Tomato Soup 53 g,46,55,https://www.jiomart.com/images/product/150x150/490211517/knorr-classic-thick-tomato-soup-53-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Udad Papad 200 g,54,60,https://www.jiomart.com/images/product/150x150/490000351/lijjat-udad-papad-200-g-0-20210304.jpg,Ready to cook and eat,Snacks and branded foods
Tata I-Shakti Cooking Soda 100 g,13.5,15,https://www.jiomart.com/images/product/150x150/491188728/tata-i-shakti-cooking-soda-100-g-0-20210222.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Punjabi Masala Special Papad 200 g,64.8,72,https://www.jiomart.com/images/product/150x150/490000348/lijjat-punjabi-masala-special-papad-200-g-0-20210318.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Classic Hot & Sour Vegetable Soup 43 g,43,55,https://www.jiomart.com/images/product/150x150/490211516/knorr-classic-hot-sour-vegetable-soup-43-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
RiteBite Max Protein Spanish Tomato Chips 60 g,36,40,https://www.jiomart.com/images/product/150x150/590320920/ritebite-max-protein-spanish-tomato-chips-60-g-0-20210720.jpg,Ready to cook and eat,Snacks and branded foods
Fortune Super Food Punjabi Khichdi 200 g,39,45,https://www.jiomart.com/images/product/150x150/590108588/fortune-super-food-punjabi-khichdi-200-g-0-20210330.jpg,Ready to cook and eat,Snacks and branded foods
Fortune Super Food Gujarati Khichdi 200 g,39,45,https://www.jiomart.com/images/product/150x150/590108589/fortune-super-food-gujarati-khichdi-200-g-0-20210520.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Udad Papad 500 g,130.5,145,https://www.jiomart.com/images/product/150x150/490081271/lijjat-udad-papad-500-g-0-20210331.jpg,Ready to cook and eat,Snacks and branded foods
Fortune Super Food Bengali Bhog Khichuri 200 g,39,45,https://www.jiomart.com/images/product/150x150/590108590/fortune-super-food-bengali-bhog-khichuri-200-g-0-20210330.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Dosa Mix 500 g,94,125,https://www.jiomart.com/images/product/150x150/490000389/mtr-instant-dosa-mix-500-g-0-20210115.jpg,Ready to cook and eat,Snacks and branded foods
MTR Rice Instant Idli Mix 500 g,94,125,https://www.jiomart.com/images/product/150x150/490009197/mtr-rice-instant-idli-mix-500-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
DiSano Filtered Apple Cider Vinegar 500 ml,120,240,https://www.jiomart.com/images/product/150x150/491586546/disano-filtered-apple-cider-vinegar-with-mother-500-ml-0-20210401.jpg,Ready to cook and eat,Snacks and branded foods
Ching's Secret Manchow Instant Soup 15 g,9,10,https://www.jiomart.com/images/product/150x150/490993684/ching-s-secret-manchow-instant-soup-15-g-0-20200718.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Hot & Sour Instant Cup-a-Soup 11 g,9.3,10,https://www.jiomart.com/images/product/150x150/491215585/knorr-hot-sour-instant-cup-a-soup-11-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
MTR 3 Minute Breakfast Instant Khatta Meetha Poha Mix 60 g,16.67,25,https://www.jiomart.com/images/product/150x150/491179469/mtr-3-minute-breakfast-instant-khatta-meetha-poha-mix-60-g-0-20210730.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Sweet Corn Veg Instant Cup-a-Soup 10 g,9.3,10,https://www.jiomart.com/images/product/150x150/491107259/knorr-sweet-corn-veg-instant-cup-a-soup-10-g-0-20210512.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Moong Papad 200 g,54,60,https://www.jiomart.com/images/product/150x150/490006648/lijjat-moong-papad-200-g-0-20210415.jpg,Ready to cook and eat,Snacks and branded foods
Dr. Brand Soda 100 g,13,14,https://www.jiomart.com/images/product/150x150/590087508/dr-brand-soda-100-g-0-20210423.jpg,Ready to cook and eat,Snacks and branded foods
Ching's Secret Hot & Sour Instant Soup 15 g,9,10,https://www.jiomart.com/images/product/150x150/490993680/ching-s-secret-hot-sour-instant-soup-15-g-0-20201125.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Tomato Chatpata Instant Cup-a-Soup 16 g,9.3,10,https://www.jiomart.com/images/product/150x150/490921888/knorr-tomato-chatpata-instant-cup-a-soup-16-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Snactac Tomato Soup 60 g (Pouch),24.5,49,https://www.jiomart.com/images/product/150x150/491600062/snactac-tomato-instant-soup-60-g-pouch-0-20200723.jpg,Ready to cook and eat,Snacks and branded foods
Snactac Italian Veg Soup 60 g (Pouch),24.5,49,https://www.jiomart.com/images/product/150x150/491600063/snactac-italian-veg-soup-60-g-pouch-0-20200916.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Rava Idli Mix 500 g,85,115,https://www.jiomart.com/images/product/150x150/490000391/mtr-instant-rava-idli-mix-500-g-0-20210412.jpg,Ready to cook and eat,Snacks and branded foods
MTR 3 minute Breakfast Kesari Halwa Mix 60 g,16.67,25,https://www.jiomart.com/images/product/150x150/491335032/mtr-3-minute-breakfast-kesari-halwa-mix-60-g-0-20210414.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Pepper Udad Papad 250 g,68.4,76,https://www.jiomart.com/images/product/150x150/490003836/lijjat-pepper-udad-papad-250-g-0-20210402.jpg,Ready to cook and eat,Snacks and branded foods
Mother's Recipe Potato Papad 75 g,26.1,29,https://www.jiomart.com/images/product/150x150/490020895/mother-s-recipe-potato-papad-75-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Classic Sweet Corn Vegetable Instant Soup 44 g,46,55,https://www.jiomart.com/images/product/150x150/490211518/knorr-classic-sweet-corn-vegetable-instant-soup-44-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Manchow Veg Instant Cup-a-Soup 12 g,9.3,10,https://www.jiomart.com/images/product/150x150/491186687/knorr-manchow-veg-instant-cup-a-soup-12-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Garlic Papad 200 g,54,60,https://www.jiomart.com/images/product/150x150/490003835/lijjat-garlic-papad-200-g-0-20210414.jpg,Ready to cook and eat,Snacks and branded foods
Abbie's Sliced Green Olives 450 g,202.5,225,https://www.jiomart.com/images/product/150x150/590113816/abbie-s-sliced-green-olives-450-g-0-20201204.jpg,Ready to cook and eat,Snacks and branded foods
Dhanashree Ready To Cook Thalipeeth Mix 200 g,69.75,75,https://www.jiomart.com/images/product/150x150/590067156/dhanashree-ready-to-cook-thalipeeth-mix-200-g-0-20201027.jpg,Ready to cook and eat,Snacks and branded foods
American Garden Whole Black Olives 450 g,202.5,225,https://www.jiomart.com/images/product/150x150/590116910/american-garden-whole-black-olives-450-g-0-20210203.jpg,Ready to cook and eat,Snacks and branded foods
American Garden Whole Green Olives 448 g,202.5,225,https://www.jiomart.com/images/product/150x150/590116909/american-garden-whole-green-olives-448-g-0-20210217.jpg,Ready to cook and eat,Snacks and branded foods
American Garden Stuffed Green Olives 450 g,202.5,225,https://www.jiomart.com/images/product/150x150/590116912/american-garden-stuffed-green-olives-450-g-0-20210203.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Biryani Mix 250 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087306/veeba-chef-restaurant-style-biryani-mix-250-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Chilli Chinese Gravy 260 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087308/veeba-chef-restaurant-style-chilli-chinese-gravy-260-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Hot Garlic Gravy 250 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087309/veeba-chef-restaurant-style-hot-garlic-gravy-250-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Rava Dosa Mix 500 g,90,120,https://www.jiomart.com/images/product/150x150/490008967/mtr-instant-rava-dosa-mix-500-g-0-20210416.jpg,Ready to cook and eat,Snacks and branded foods
Weikfield Strawberry Falooda Mix 200 g (Pouch),44,49,https://www.jiomart.com/images/product/150x150/491209061/weikfield-strawberry-falooda-mix-200-g-pouch-0-20210201.jpg,Ready to cook and eat,Snacks and branded foods
Snactac Sweet Corn Soup 43 g (Pouch),24.5,49,https://www.jiomart.com/images/product/150x150/491600061/snactac-sweet-corn-instant-soup-43-g-pouch-0-20200919.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Classic Mixed Vegetable Instant Soup 45 g,46,55,https://www.jiomart.com/images/product/150x150/490211515/knorr-classic-mixed-vegetable-instant-soup-45-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Mother's Recipe Punjabi Masala Papad 200 g,63,76,https://www.jiomart.com/images/product/150x150/490088386/mother-s-recipe-punjabi-masala-papad-200-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Knorr Mixed Vegetable Instant Cup-a-Soup 11 g,9.3,10,https://www.jiomart.com/images/product/150x150/490921889/knorr-mixed-vegetable-instant-cup-a-soup-11-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Upma Ready Mix 170 g,41.85,45,https://www.jiomart.com/images/product/150x150/490009600/mtr-instant-upma-ready-mix-170-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Mother's Recipe Udad Papad 200 g,59,64,https://www.jiomart.com/images/product/150x150/490478011/mother-s-recipe-udad-papad-200-g-0-20201120.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Chana Masala Papad 250 g,92,115,https://www.jiomart.com/images/product/150x150/490694643/ganesh-chana-masala-papad-250-g-0-20210416.jpg,Ready to cook and eat,Snacks and branded foods
Knorr International Italian Mushroom Instant Soup 48 g,56,65,https://www.jiomart.com/images/product/150x150/490256718/knorr-international-italian-mushroom-instant-soup-48-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Gits Khaman Dhokla Mix 180 g,58,65,https://www.jiomart.com/images/product/150x150/490005300/gits-khaman-dhokla-mix-180-g-0-20210623.jpg,Ready to cook and eat,Snacks and branded foods
Aashirvaad Instant Gulab Jamun Mix 175 g,65,130,https://www.jiomart.com/images/product/150x150/490024102/aashirvaad-instant-gulab-jamun-mix-175-g-0-20201029.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Jeera Masala Papad 180 g,72,80,https://www.jiomart.com/images/product/150x150/490320518/ganesh-jeera-masala-papad-180-g-0-20200902.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Punjabi Masala Papad 180 g,72,80,https://www.jiomart.com/images/product/150x150/490009128/ganesh-punjabi-masala-papad-180-g-0-20201017.jpg,Ready to cook and eat,Snacks and branded foods
J.J. Banana Wafers Chips Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321336/j-j-banana-chips-fryums-200-g-0-20201125.jpg,Ready to cook and eat,Snacks and branded foods
JJ Banana Katri Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321335/jj-banana-katri-fryums-200-g-0-20201125.jpg,Ready to cook and eat,Snacks and branded foods
J.J. Banana Wafers Ring Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321334/j-j-banana-wafers-ring-fryums-200-g-0-20210201.jpg,Ready to cook and eat,Snacks and branded foods
JJ Banana Sev Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321333/jj-banana-sev-fryums-200-g-0-20201125.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Dal Makhani 300 g,102.3,110,https://www.jiomart.com/images/product/150x150/490009044/mtr-ready-to-eat-dal-makhani-300-g-0-20201118.jpg,Ready to cook and eat,Snacks and branded foods
JJ Butter Onion Ring Fryums 200 g,40,80,https://www.jiomart.com/images/product/150x150/491321349/jj-butter-onion-ring-fryums-200-g-0-20201125.jpg,Ready to cook and eat,Snacks and branded foods
JJ Butter Onion Chips Fryums 200 g,40,80,https://www.jiomart.com/images/product/150x150/491321350/jj-butter-onion-chips-fryums-200-g-0-20210405.jpg,Ready to cook and eat,Snacks and branded foods
JJ Cheese Chips Fryums 200 g,40,80,https://www.jiomart.com/images/product/150x150/491321352/jj-cheese-chips-fryums-200-g-0-20210118.jpg,Ready to cook and eat,Snacks and branded foods
JJ Potato Chips Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321341/jj-potato-chips-fryums-200-g-0-20210226.jpg,Ready to cook and eat,Snacks and branded foods
Gits Gulab Jamun Mix 500 g,169,205,https://www.jiomart.com/images/product/150x150/490009213/gits-gulab-jamun-mix-500-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
JJ Potato Sev Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321337/jj-potato-sev-fryums-200-g-0-20210226.jpg,Ready to cook and eat,Snacks and branded foods
JJ Rice Wafers Square Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321331/jj-rice-wafers-square-fryums-200-g-0-20210226.jpg,Ready to cook and eat,Snacks and branded foods
JJ Rice Chips Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321343/jj-rice-chips-fryums-200-g-0-20210414.jpg,Ready to cook and eat,Snacks and branded foods
J.J Rice Wafers 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321342/j-j-rice-wafers-200-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
JJ Tomato Chips Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321348/jj-tomato-chips-fryums-200-g-0-20210414.jpg,Ready to cook and eat,Snacks and branded foods
JJ Tomato Katri Fryums 200 g,30,60,https://www.jiomart.com/images/product/150x150/491321347/jj-tomato-katri-fryums-200-g-0-20210226.jpg,Ready to cook and eat,Snacks and branded foods
GM Food Dahi Bhalla 500g,48,96,https://www.jiomart.com/images/product/150x150/491598700/gm-food-dahi-bhalla-500g-0-20210319.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Bikaneri Special Moong Papad 250 g,92,115,https://www.jiomart.com/images/product/150x150/490320521/ganesh-bikaneri-special-papad-250-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Vermicelli Upma Mix 170 g,55.8,60,https://www.jiomart.com/images/product/150x150/491215831/mtr-instant-vermicelli-upma-mix-170-g-0-20210312.jpg,Ready to cook and eat,Snacks and branded foods
Fancy Bites Pani Puri Corn Fryums 150 g,58.5,65,https://www.jiomart.com/images/product/150x150/491168159/fancy-bites-pani-puri-flavoured-corn-fryums-150-g-0-20201217.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Mini Udad Papad 200 g,55.8,60,https://www.jiomart.com/images/product/150x150/490694668/lijjat-mini-udad-papad-200-g-0-20210106.jpg,Ready to cook and eat,Snacks and branded foods
Gits Rabdi Mix 100 g,72,80,https://www.jiomart.com/images/product/150x150/490290932/gits-rabdi-mix-100-g-0-20210623.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Pepper Udad Papad 1 kg,253.8,282,https://www.jiomart.com/images/product/150x150/490000358/lijjat-pepper-udad-papad-1-kg-0-20201126.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Punjabi Masala Special Mini Papad 200 g,65.7,73,https://www.jiomart.com/images/product/150x150/490096390/lijjat-punjabi-masala-special-mini-papad-200-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Vermicelli Payasam Mix 180 g,69.75,75,https://www.jiomart.com/images/product/150x150/490000392/mtr-instant-vermicelli-payasam-mix-180-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Sams Baked Beans With Rich Tomato Sauce 415 g,75,100,https://www.jiomart.com/images/product/150x150/491320911/sams-baked-beans-with-rich-tomato-sauce-415-g-0-20210226.jpg,Ready to cook and eat,Snacks and branded foods
Popular Extra Special Appalam 145 g,63.24,68,https://www.jiomart.com/images/product/150x150/490012576/popular-extra-special-appalam-145-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Fancy Bites Wavy Chips Fryums 150 g,44.1,49,https://www.jiomart.com/images/product/150x150/491168161/fancy-bites-wavy-chips-fryums-150-g-0-20210414.jpg,Ready to cook and eat,Snacks and branded foods
Mother's Recipe Garlic Green Chilli Papad 200 g,59,64,https://www.jiomart.com/images/product/150x150/490094050/mother-s-recipe-garlic-green-chilli-papad-200-g-0-20210405.jpg,Ready to cook and eat,Snacks and branded foods
Snac tac Hot & Sour Insta Soup 11 g,7.5,15,https://www.jiomart.com/images/product/150x150/590109882/snac-tac-hot-sour-insta-soup-11-g-0-20201202.jpg,Ready to cook and eat,Snacks and branded foods
Snac tac Mixed Veg Tomato Insta Soup 13 g,7.5,15,https://www.jiomart.com/images/product/150x150/590109881/snac-tac-mixed-veg-tomato-insta-soup-13-g-0-20201202.jpg,Ready to cook and eat,Snacks and branded foods
Gits Jilebi Mix With Jilebi Maker 100 g,65,75,https://www.jiomart.com/images/product/150x150/490001903/gits-jilebi-mix-with-jilebi-maker-100-g-0-20210623.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Udad Papad 180 g,58.5,65,https://www.jiomart.com/images/product/150x150/490009050/ganesh-udad-papad-180-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Garlic Papad 180 g,58.5,65,https://www.jiomart.com/images/product/150x150/490009051/ganesh-garlic-papad-180-g-0-20200831.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Punjabi Masala Papad 250 g,92,115,https://www.jiomart.com/images/product/150x150/490009471/ganesh-punjabi-masala-papad-250-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Mutter Paneer 300 g,125.55,135,https://www.jiomart.com/images/product/150x150/490009554/mtr-ready-to-eat-mutter-paneer-300-g-0-20200718.jpg,Ready to cook and eat,Snacks and branded foods
Ambika No.2 Appalam 285 g,91.14,98,https://www.jiomart.com/images/product/150x150/490007214/ambika-no-2-appalam-285-g-0-20210416.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Premium Appalams 180 g,37.5,75,https://www.jiomart.com/images/product/150x150/491068793/ganesh-premium-appalams-180-g-0-20210727.jpg,Ready to cook and eat,Snacks and branded foods
Frylo Premium Wavy Chips Fryums 225 g,49.5,99,https://www.jiomart.com/images/product/150x150/491410043/frylo-premium-wavy-chips-fryums-225-g-0-20210726.jpg,Ready to cook and eat,Snacks and branded foods
MTR 3-Minute Breakfast Khatta Meetha Poha Mix 160 g,55.8,60,https://www.jiomart.com/images/product/150x150/491470868/mtr-3-minute-breakfast-khatta-meetha-poha-mix-160-g-0-20210728.jpg,Ready to cook and eat,Snacks and branded foods
Weikfield Freeze Vanilla Icecream Mix Powder 100 g,46.5,50,https://www.jiomart.com/images/product/150x150/590052601/weikfield-freeze-vanilla-icecream-mix-powder-100-g-0-20210324.jpg,Ready to cook and eat,Snacks and branded foods
Fragata Pitted Black Olives 440 g,234,260,https://www.jiomart.com/images/product/150x150/590123137/fragata-pitted-black-olives-450-g-0-20210201.jpg,Ready to cook and eat,Snacks and branded foods
Fragata Pitted Green Olives 440 g,234,260,https://www.jiomart.com/images/product/150x150/590123136/fragata-pitted-green-olives-450-g-0-20210201.jpg,Ready to cook and eat,Snacks and branded foods
Olicoop Whole Green Spanish Olives 450 g,216,240,https://www.jiomart.com/images/product/150x150/590126646/olicoop-whole-green-spanish-olives-450-g-0-20210119.jpg,Ready to cook and eat,Snacks and branded foods
Lijjat Red Chillies Udad Papad 200 g,54,60,https://www.jiomart.com/images/product/150x150/490003820/lijjat-red-chillies-udad-papad-200-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
Ching's Secret Mix Vegetable Instant Soup 15 g,9,10,https://www.jiomart.com/images/product/150x150/490993682/ching-s-secret-mix-vegetable-instant-soup-15-g-0-20200718.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Paneer Makhani 300 g,125.55,135,https://www.jiomart.com/images/product/150x150/490008976/mtr-ready-to-eat-paneer-makhani-300-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Ganesh Surti Special Udad Papad 250 g,103.5,115,https://www.jiomart.com/images/product/150x150/490009790/ganesh-surti-special-udad-papad-250-g-0-20200806.jpg,Ready to cook and eat,Snacks and branded foods
Aashirvaad Ready to Eat Mutter Paneer 285 g,96,120,https://www.jiomart.com/images/product/150x150/490003823/aashirvaad-ready-to-eat-mutter-paneer-285-g-0-20210625.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Vada Mix 200 g,97.65,105,https://www.jiomart.com/images/product/150x150/490008966/mtr-instant-vada-mix-200-g-0-20201029.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Palak Paneer 300 g,125.55,135,https://www.jiomart.com/images/product/150x150/490008977/mtr-ready-to-eat-palak-paneer-300-g-0-20210311.jpg,Ready to cook and eat,Snacks and branded foods
Olicoop Sliced Black Spanish Olives 450 g,216,240,https://www.jiomart.com/images/product/150x150/590109858/olicoop-sliced-black-spanish-olives-450-g-0-20210119.jpg,Ready to cook and eat,Snacks and branded foods
Olicoop Spanish Pitted Green Olives 450 g,216,240,https://www.jiomart.com/images/product/150x150/590110996/olicoop-spanish-pitted-green-olives-450-g-0-20210203.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Dal Fry 300 g,102.3,110,https://www.jiomart.com/images/product/150x150/490008981/mtr-ready-to-eat-dal-fry-300-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Olicoop Sliced Green Olives 450 g,216,240,https://www.jiomart.com/images/product/150x150/590110995/olicoop-sliced-green-olives-450-g-0-20210119.jpg,Ready to cook and eat,Snacks and branded foods
Real Thai Coconut Cream 400 ml,223.2,240,https://www.jiomart.com/images/product/150x150/590116154/real-thai-coconut-cream-400-ml-0-20210111.jpg,Ready to cook and eat,Snacks and branded foods
Real Thai Coconut Milk 400 ml,185.07,199,https://www.jiomart.com/images/product/150x150/590109964/real-thai-coconut-milk-400-ml-0-20210429.jpg,Ready to cook and eat,Snacks and branded foods
Real Thai Coconut Milk 400 ml,130.2,140,https://www.jiomart.com/images/product/150x150/590109962/real-thai-lite-coconut-milk-400-ml-0-20210204.jpg,Ready to cook and eat,Snacks and branded foods
Real Thai UHT Coconut Milk 250 ml,81,90,https://www.jiomart.com/images/product/150x150/590116175/real-thai-uht-coconut-milk-250-ml-0-20201211.jpg,Ready to cook and eat,Snacks and branded foods
Real Thai Green Curry 300 g,247.5,275,https://www.jiomart.com/images/product/150x150/590116178/real-thai-green-curry-300-g-0-20201211.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Vada Mix 500 g,157,195,https://www.jiomart.com/images/product/150x150/490009576/mtr-instant-vada-mix-500-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Ching's Secret New Tomato Instant Soup With Croutons 16 g,9,10,https://www.jiomart.com/images/product/150x150/490993683/ching-s-secret-new-tomato-instant-soup-with-croutons-16-g-0-20210129.jpg,Ready to cook and eat,Snacks and branded foods
Kitchens of India Ready To Eat Aloo Mutter 285 g,80,100,https://www.jiomart.com/images/product/150x150/490005722/kitchens-of-india-ready-to-eat-aloo-mutter-285-g-0-20210210.jpg,Ready to cook and eat,Snacks and branded foods
MTR Ready To Eat Vegetable Pulao 250 g,106.95,115,https://www.jiomart.com/images/product/150x150/490094051/mtr-ready-to-eat-vegetable-pulao-250-g-0-20201118.jpg,Ready to cook and eat,Snacks and branded foods
Gits Vermicelli Kheer Mix 100 g,54,60,https://www.jiomart.com/images/product/150x150/490001906/gits-vermicelli-kheer-mix-100-g-0-20210623.jpg,Ready to cook and eat,Snacks and branded foods
Gits Handvo Mix 500 g,105,120,https://www.jiomart.com/images/product/150x150/490290937/gits-handvo-mix-500-g-0-20210622.jpg,Ready to cook and eat,Snacks and branded foods
Gits Kalakand Mix 200 g,100,110,https://www.jiomart.com/images/product/150x150/590052544/gits-kalakand-mix-200-g-0-20210623.jpg,Ready to cook and eat,Snacks and branded foods
Knorr International Hong Kong Manchow Noodle Soup 46 g,56,65,https://www.jiomart.com/images/product/150x150/590109921/knorr-international-hong-kong-manchow-noodle-soup-46-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Natural's Bite Tapiyoka Papad 100 g,45,50,https://www.jiomart.com/images/product/150x150/491209068/natural-s-bite-tapiyoka-papad-100-g-0-20210415.jpg,Ready to cook and eat,Snacks and branded foods
Dhanashree Ready To Cook Upavas Thalipeeth Mix 200 g,74.4,80,https://www.jiomart.com/images/product/150x150/590067157/dhanashree-ready-to-cook-upavas-thalipeeth-mix-200-g-0-20201027.jpg,Ready to cook and eat,Snacks and branded foods
MTR Instant Khaman Dhokla Ready Mix 180 g,55.8,60,https://www.jiomart.com/images/product/150x150/491074046/mtr-instant-khaman-dhokla-ready-mix-180-g-0-20210730.jpg,Ready to cook and eat,Snacks and branded foods
Natural's Bite Finger Chips Potato Papad 100 g,45,50,https://www.jiomart.com/images/product/150x150/491209063/natural-s-bite-finger-chips-potato-papad-100-g-0-20210415.jpg,Ready to cook and eat,Snacks and branded foods
MOM Ready To Eat Veg Biryani 73 g,37.2,40,https://www.jiomart.com/images/product/150x150/491432653/mom-ready-to-eat-veg-biryani-73-g-0-20210727.jpg,Ready to cook and eat,Snacks and branded foods
Knorr International Mexican Tomato Corn Instant Soup 52 g,56,65,https://www.jiomart.com/images/product/150x150/491229969/knorr-international-mexican-tomato-corn-instant-soup-52-g-0-20210511.jpg,Ready to cook and eat,Snacks and branded foods
Tata Sampann Moong Dal Chilla Mix 180 g,65.1,70,https://www.jiomart.com/images/product/150x150/491458229/tata-sampann-moong-dal-chilla-mix-180-g-0-20201130.jpg,Ready to cook and eat,Snacks and branded foods
Veeba Chef Restaurant Style Sichuan Gravy 250 g,138.57,149,https://www.jiomart.com/images/product/150x150/590087313/veeba-chef-restaurant-style-sichuan-gravy-250-g-0-20201201.jpg,Ready to cook and eat,Snacks and branded foods
Desi Kitchen Instant Poha Mix 60 g,13.33,20,https://www.jiomart.com/images/product/150x150/590106546/desi-kitchen-instant-poha-mix-60-g-0-20210224.jpg,Ready to cook and eat,Snacks and branded foods
